url,Title link,Title link_link,Mediainner image,Description,Buy link_link,Video link_link,Website link_link
http://iotlist.co/?page=28,BluCub: Bluetooth Humidity & Temperature Sensor,http://iotlist.co/posts/blucub-bluetooth-humidity-temperature-sensor,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/390/file/20140131145303-BluCub_on_white_bg.jpeg,"BluCub transmits humidity and temperature data every 10 seconds to your mobile device. Once switched on, BluCub can run for up to 3 years 'chirping' away every 10 seconds. This allows you to simply run the app when you want to know what the humidity and temperature is of your environment.",http://blucub.com/,http://iotlist.co/posts/blucub-bluetooth-humidity-temperature-sensor,http://blucub.com/
http://iotlist.co/?page=29,BluCub: Bluetooth Humidity & Temperature Sensor,http://iotlist.co/posts/blucub-bluetooth-humidity-temperature-sensor,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/390/file/20140131145303-BluCub_on_white_bg.jpeg,"BluCub transmits humidity and temperature data every 10 seconds to your mobile device. Once switched on, BluCub can run for up to 3 years 'chirping' away every 10 seconds. This allows you to simply run the app when you want to know what the humidity and temperature is of your environment.",http://blucub.com/,http://iotlist.co/posts/blucub-bluetooth-humidity-temperature-sensor,http://blucub.com/
http://iotlist.co/?page=20,BlueAnatomy: Bluetooth smart scale,http://iotlist.co/posts/blueanatomy-bluetooth-smart-scale,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/574/file/03.png,"Simple, and thin ergonomic design with no buttons on scale. Control all functions directly with your mobile device. Designed with special glass without ugly electrodes on top.",http://www.amazon.com/BlueAnatomy-Bluetooth-Wireless-Smart-Scale/dp/B00IT87HXI,http://iotlist.co/posts/blueanatomy-bluetooth-smart-scale,http://www.blueanatomy.com/scale.html
http://iotlist.co/?page=21,BlueAnatomy: Bluetooth smart scale,http://iotlist.co/posts/blueanatomy-bluetooth-smart-scale,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/574/file/03.png,"Simple, and thin ergonomic design with no buttons on scale. Control all functions directly with your mobile device. Designed with special glass without ugly electrodes on top.",http://www.amazon.com/BlueAnatomy-Bluetooth-Wireless-Smart-Scale/dp/B00IT87HXI,http://iotlist.co/posts/blueanatomy-bluetooth-smart-scale,http://www.blueanatomy.com/scale.html
http://iotlist.co/?page=12,Bluesmart: Connected carry-On,http://iotlist.co/posts/bluesmart-connected-carry-on,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/830/file/Screen_Shot_2014-10-21_at_8.05.48_PM.png,"Lock, weigh and track your Bluesmart carry-on with your phone. Also recharge your devices.",https://www.indiegogo.com/projects/bluesmart-world-s-first-smart-connected-carry-on,http://iotlist.co/posts/bluesmart-connected-carry-on,http://bluesmart.com/
http://iotlist.co/?page=11,Bluesmart: Connected carry-On,http://iotlist.co/posts/bluesmart-connected-carry-on,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/830/file/Screen_Shot_2014-10-21_at_8.05.48_PM.png,"Lock, weigh and track your Bluesmart carry-on with your phone. Also recharge your devices.",https://www.indiegogo.com/projects/bluesmart-world-s-first-smart-connected-carry-on,http://iotlist.co/posts/bluesmart-connected-carry-on,http://bluesmart.com/
http://iotlist.co/?page=22,Blumoo: Control your entrainment,http://iotlist.co/posts/blumoo-control-your-entrainment,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/532/file/3_1024x1024.jpg,"The Blumoo HomeBase and Blumoo mobile app enable you to stream your music up to 150' away and use your iOS or Android device(s) as a full-featured remote control for all your TV's, receivers, media players, cable/sat boxes, speakers, and more.",http://shop.blumoo.com/,http://iotlist.co/posts/blumoo-control-your-entrainment,http://blumoo.com/
http://iotlist.co/?page=23,Blumoo: Control your entrainment,http://iotlist.co/posts/blumoo-control-your-entrainment,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/532/file/3_1024x1024.jpg,"The Blumoo HomeBase and Blumoo mobile app enable you to stream your music up to 150' away and use your iOS or Android device(s) as a full-featured remote control for all your TV's, receivers, media players, cable/sat boxes, speakers, and more.",http://shop.blumoo.com/,http://iotlist.co/posts/blumoo-control-your-entrainment,http://blumoo.com/
http://iotlist.co/?page=7,Breeze: Wireless breathalyzer,http://iotlist.co/posts/breeze-wireless-breathalyzer,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/938/file/breeze-front-180_grande.png,Breezee is a simple idea that could have a great impact. It would be great if it was connected to your car and locked the doors for 24hrs and ordered you a Uber when you were over the limit. It will be awesome when IoT product deliver a complete connected experience based on an initial set of data.,http://amzn.to/1FVsAIc,http://iotlist.co/posts/breeze-wireless-breathalyzer,http://store.breathometer.com/products/breeze
http://iotlist.co/?page=30,Brightup: Smart lighting system,http://iotlist.co/posts/brightup-smart-lighting-system,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/364/file/20140210081007-Overview_bundle__1_.png,"Brightup is connected hardware that allows you to automate, personalize and remote control your lights at home.",http://www.indiegogo.com/projects/brightup-smart-lighting,http://iotlist.co/posts/brightup-smart-lighting-system,http://brightup.de/
http://iotlist.co/?page=10,Brio: Smartest power outlet,http://iotlist.co/posts/brio-smartest-power-outlet,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/895/file/brio-sensors.png,"Brio is a safe, smart, and bold new electrical outlet that takes the place of old and potentially dangerous outlet technology.",https://www.kickstarter.com/projects/briohome/brio-the-worlds-safest-smartest-power-outlet,http://iotlist.co/posts/brio-smartest-power-outlet,http://www.briohouse.com/
http://iotlist.co/?page=16,Butterfleye: Smart Home Camera,http://iotlist.co/posts/butterfleye-smart-home-camera,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/730/file/Butterfleye_Web_Rendering.jpg,"Camera with app, with face recognition and motion sensor, heat sensor, portable, with location recognition and 2-way audio that connects with other devices",https://shop.trycelery.com/page/53657ad45befca050035f960,http://iotlist.co/posts/butterfleye-smart-home-camera,http://www.getbutterfleye.com/
http://iotlist.co/?page=7,Canary: Smart home security device,http://iotlist.co/posts/canary-smart-home-security-device,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/945/file/slider-1.jpg,"Security is a main drivers for consumers to start creating their smart home. Providing a simple and easy way to add security to your home is what Canary wants to offer to consumers. The HD video camera has safety sensors that track everything from motion, temperature and air quality to vibration and sound. You can use these items to create notifications and take a live look into your home when one is received on your smart device.",http://amzn.to/1Nh0pnz,http://iotlist.co/posts/canary-smart-home-security-device,http://canary.is/
http://iotlist.co/?page=9,Chamberlain: Garage connectivity Kit,http://iotlist.co/posts/chamberlain-garage-connectivity-kit,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/947/file/71Jdt7WY9rL._SL1500_.jpg,"Imagine receiving an alert if you left your garage open. Or being able to turn on your lights before you got home. Chamberlain MyQ Technology does this by letting you monitor, open and close your garage door or gate and control your home lighting from anywhere - all from your smartphone.",http://amzn.to/1Cs5bgm,http://iotlist.co/posts/chamberlain-garage-connectivity-kit,http://www.chamberlain.com/smartphone-control-products/smartphone-connectivity
http://iotlist.co/?page=31,Chromecast: Connect your TV to other devices,http://iotlist.co/posts/chromecast-connect-your-tv-to-other-devices,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/315/file/s5-producthero.jpg,"Plug Chromecast into any HDTV and control it with your existing smartphone, tablet, or laptop.",https://play.google.com/store/devices/details?id=chromecast,http://iotlist.co/posts/chromecast-connect-your-tv-to-other-devices,http://www.google.com/intl/en-US/chrome/devices/chromecast/
http://iotlist.co/?page=15,CHUI: Intelligent doorbell with facial recognition,http://iotlist.co/posts/chui-intelligent-doorbell-with-facial-recognition,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/762/file/content.jpg,Chui is a smart camera that makes your home socially intelligent. Chui can be used as a doorbell as well as a security and monitoring device inside your house.,https://preorder.getchui.com/the-world-s-most-intelligent-doorbell,http://iotlist.co/posts/chui-intelligent-doorbell-with-facial-recognition,https://preorder.getchui.com/the-world-s-most-intelligent-doorbell
http://iotlist.co/?page=7,CINDER: Sensing cooker,http://iotlist.co/posts/cinder-sensing-cooker,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/941/file/Cinder-White-ThreeQuarter-660x495.jpg,The kitchen is already a environment for specialized devices that solve a very specific problem of the chef. Adding connectivity to these type of products is a logical step. Cinder is a great example of how the kitchen is becoming more connected. Also being able to make the perfect steak is not bad at all. If you are interested in this space you should check out Orange Chef as well.,http://cindercooks.com/,http://iotlist.co/posts/cinder-sensing-cooker,http://cindercooks.com/
http://iotlist.co/?page=22,CleverPet: A dog game console,http://iotlist.co/posts/cleverpet-a-dog-game-console,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/548/file/CleverPet-forfb.jpg,"A smart WiFi-connected device your pet can use. Automatically entertain and educate your dog, even when they're home alone.",https://www.kickstarter.com/projects/1453211280/cleverpet-a-console-that-teaches-and-feeds-your-do?ref=live,http://iotlist.co/posts/cleverpet-a-dog-game-console,http://getcleverpet.com/
http://iotlist.co/?page=23,CleverPet: A dog game console,http://iotlist.co/posts/cleverpet-a-dog-game-console,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/548/file/CleverPet-forfb.jpg,"A smart WiFi-connected device your pet can use. Automatically entertain and educate your dog, even when they're home alone.",https://www.kickstarter.com/projects/1453211280/cleverpet-a-console-that-teaches-and-feeds-your-do?ref=live,http://iotlist.co/posts/cleverpet-a-dog-game-console,http://getcleverpet.com/
http://iotlist.co/?page=5,Click & Grow: Smart herb garden,http://iotlist.co/posts/click-grow-smart-herb-garden,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/968/file/untitled-1_9_2.png,Click & Grow is a simple way to bring fresh herbs into your life. Its a great option for renters who want to bring greenery into their home and do not have a green thumb. We tested the product and liked the ease of use and the addition of fresh herbs to our office mojitos :),http://amzn.to/1QqpMXo,http://iotlist.co/posts/click-grow-smart-herb-garden,http://www.clickandgrow.com/
http://iotlist.co/?page=15,Cloud Your Car: Fleet managment for small businesses,http://iotlist.co/posts/cloud-your-car-fleet-managment-for-small-businesses,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/774/file/mac_device.png,Meet Cloud Your Car. The simplest and the most affordable fleet management solution yet.,https://cloudyourcar.com/,http://iotlist.co/posts/cloud-your-car-fleet-managment-for-small-businesses,https://cloudyourcar.com/
